frame,DetObj#,x,y,z,v,snr,noise
87,0,-33.587100982666016,35.476985931396484,0.0,0.0,176,680
88,0,-35.11378860473633,33.96662902832031,0.0,0.0,165,685
89,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,682
90,0,-35.11378860473633,33.96662902832031,0.0,0.0,163,684
91,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,686
92,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,687
93,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,682
94,0,-35.11378860473633,33.96662902832031,0.0,0.0,167,685
95,0,-35.11378860473633,33.96662902832031,0.0,0.0,183,670
96,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,684
97,0,-35.11378860473633,33.96662902832031,0.0,0.0,190,663
98,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,673
99,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,681
100,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,681
101,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,683
102,0,-35.11378860473633,33.96662902832031,0.0,0.0,167,689
103,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
104,0,-35.11378860473633,33.96662902832031,0.0,0.0,167,683
105,0,-33.587100982666016,35.476985931396484,0.0,0.0,182,667
106,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,673
107,0,-33.587100982666016,35.476985931396484,0.0,0.0,189,664
108,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
109,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,680
110,0,-35.11378860473633,33.96662902832031,0.0,0.0,173,679
111,0,-36.640472412109375,32.313865661621094,0.0,0.0,191,656
112,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,672
113,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,665
114,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,677
115,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,676
116,0,-35.11378860473633,33.96662902832031,0.0,0.0,178,670
117,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,665
118,0,-35.11378860473633,33.96662902832031,0.0,0.0,180,673
119,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,683
120,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,681
121,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,675
122,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,683
123,0,-35.11378860473633,33.96662902832031,0.0,0.0,167,686
124,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,670
125,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,683
126,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,679
127,0,-33.587100982666016,35.476985931396484,0.0,0.0,181,672
128,0,-33.587100982666016,35.476985931396484,0.0,0.0,169,682
129,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,682
130,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,691
131,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,680
132,0,-33.587100982666016,35.476985931396484,0.0,0.0,165,687
133,0,-35.11378860473633,33.96662902832031,0.0,0.0,165,681
134,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,675
135,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,669
136,0,-33.587100982666016,35.476985931396484,0.0,0.0,164,687
137,0,-33.587100982666016,35.476985931396484,0.0,0.0,178,674
138,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,677
139,0,-33.587100982666016,35.476985931396484,0.0,0.0,169,682
140,0,-35.11378860473633,33.96662902832031,0.0,0.0,188,664
141,0,-33.587100982666016,35.476985931396484,0.0,0.0,183,673
142,0,-33.587100982666016,35.476985931396484,0.0,0.0,189,664
143,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,676
144,0,-33.587100982666016,35.476985931396484,0.0,0.0,190,664
145,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,674
146,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,677
147,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,670
148,0,-35.11378860473633,33.96662902832031,0.0,0.0,188,661
149,0,-33.587100982666016,35.476985931396484,0.0,0.0,204,656
150,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
151,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,675
152,0,-33.587100982666016,35.476985931396484,0.0,0.0,174,671
153,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
154,0,-35.11378860473633,33.96662902832031,0.0,0.0,197,656
155,0,-33.587100982666016,35.476985931396484,0.0,0.0,191,660
156,0,-35.11378860473633,33.96662902832031,0.0,0.0,181,670
157,0,-35.11378860473633,33.96662902832031,0.0,0.0,164,681
158,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,680
159,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,687
160,0,-35.11378860473633,33.96662902832031,0.0,0.0,161,693
161,0,-35.11378860473633,33.96662902832031,0.0,0.0,167,682
162,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,678
163,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,680
164,0,-33.587100982666016,35.476985931396484,0.0,0.0,173,680
165,0,-33.587100982666016,35.476985931396484,0.0,0.0,179,674
166,0,-35.11378860473633,33.96662902832031,0.0,0.0,180,668
167,0,-35.11378860473633,33.96662902832031,0.0,0.0,179,675
168,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,677
169,0,-14.427186965942383,9.177595138549805,0.0,0.0,154,671
169,1,-33.587100982666016,35.476985931396484,0.0,0.0,182,666
170,0,-35.11378860473633,33.96662902832031,0.0,0.0,181,673
171,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,679
172,0,-35.11378860473633,33.96662902832031,0.0,0.0,173,677
173,0,-33.587100982666016,35.476985931396484,0.0,0.0,189,662
174,0,-33.587100982666016,35.476985931396484,0.0,0.0,176,677
175,0,-33.587100982666016,35.476985931396484,0.0,0.0,162,693
176,0,-33.587100982666016,35.476985931396484,0.0,0.0,174,674
177,0,-35.11378860473633,33.96662902832031,0.0,0.0,178,675
178,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,674
179,0,-35.11378860473633,33.96662902832031,0.0,0.0,158,690
180,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,688
181,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,680
182,0,-33.587100982666016,35.476985931396484,0.0,0.0,177,676
183,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,684
184,0,-35.11378860473633,33.96662902832031,0.0,0.0,163,691
185,0,-35.11378860473633,33.96662902832031,0.0,0.0,166,687
186,0,-33.587100982666016,35.476985931396484,0.0,0.0,169,684
187,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,683
188,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,684
189,0,-33.587100982666016,35.476985931396484,0.0,0.0,175,675
190,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,684
191,0,-35.11378860473633,33.96662902832031,0.0,0.0,187,667
192,0,-33.587100982666016,35.476985931396484,0.0,0.0,175,679
193,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,677
194,0,-35.11378860473633,33.96662902832031,0.0,0.0,187,663
195,0,-33.587100982666016,35.476985931396484,0.0,0.0,177,678
196,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,678
197,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,663
198,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,671
199,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,665
200,0,-33.587100982666016,35.476985931396484,0.0,0.0,167,685
201,0,-33.587100982666016,35.476985931396484,0.0,0.0,191,662
202,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,679
203,0,-35.11378860473633,33.96662902832031,0.0,0.0,170,682
204,0,-33.587100982666016,35.476985931396484,0.0,0.0,183,674
205,0,-33.587100982666016,35.476985931396484,0.0,0.0,175,680
206,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,674
207,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,681
208,0,-33.587100982666016,35.476985931396484,0.0,0.0,182,670
209,0,-35.11378860473633,33.96662902832031,0.0,0.0,180,677
210,0,-33.587100982666016,35.476985931396484,0.0,0.0,173,676
211,0,-35.11378860473633,33.96662902832031,0.0,0.0,202,652
212,0,-35.11378860473633,33.96662902832031,0.0,0.0,183,666
213,0,-33.587100982666016,35.476985931396484,0.0,0.0,179,670
214,0,-33.587100982666016,35.476985931396484,0.0,0.0,162,683
215,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,671
216,0,-35.11378860473633,33.96662902832031,0.0,0.0,178,676
217,0,-35.11378860473633,33.96662902832031,0.0,0.0,183,672
218,0,-13.892847061157227,9.967988014221191,0.0,0.0,154,678
218,1,-35.11378860473633,33.96662902832031,0.0,0.0,169,678
219,0,-13.892847061157227,9.967988014221191,0.0,0.0,150,679
219,1,-35.11378860473633,33.96662902832031,0.0,0.0,157,690
220,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,674
221,0,-33.587100982666016,35.476985931396484,0.0,0.0,182,667
222,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,685
223,0,-33.587100982666016,35.476985931396484,0.0,0.0,177,677
224,0,-33.587100982666016,35.476985931396484,0.0,0.0,179,668
225,0,-13.892847061157227,9.967988014221191,0.0,0.0,159,668
225,1,-33.587100982666016,35.476985931396484,0.0,0.0,170,683
226,0,-33.587100982666016,35.476985931396484,0.0,0.0,173,681
227,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,682
228,0,-33.587100982666016,35.476985931396484,0.0,0.0,186,669
229,0,-33.587100982666016,35.476985931396484,0.0,0.0,187,664
230,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,666
231,0,-33.587100982666016,35.476985931396484,0.0,0.0,169,680
232,0,-35.11378860473633,33.96662902832031,0.0,0.0,173,677
233,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
234,0,-35.11378860473633,33.96662902832031,0.0,0.0,156,695
235,0,-35.11378860473633,33.96662902832031,0.0,0.0,165,691
236,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,667
237,0,-33.587100982666016,35.476985931396484,0.0,0.0,177,670
238,0,-35.11378860473633,33.96662902832031,0.0,0.0,159,689
239,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,682
240,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,682
241,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,672
242,0,-35.11378860473633,33.96662902832031,0.0,0.0,187,666
243,0,-35.11378860473633,33.96662902832031,0.0,0.0,179,672
244,0,-35.11378860473633,33.96662902832031,0.0,0.0,173,679
245,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,682
246,0,-33.587100982666016,35.476985931396484,0.0,0.0,189,661
247,0,-33.587100982666016,35.476985931396484,0.0,0.0,167,680
248,0,-33.587100982666016,35.476985931396484,0.0,0.0,179,672
249,0,-35.11378860473633,33.96662902832031,0.0,0.0,170,675
250,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,676
251,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,672
252,0,-33.587100982666016,35.476985931396484,0.0,0.0,171,680
253,0,-35.11378860473633,33.96662902832031,0.0,0.0,186,663
254,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,677
255,0,-35.11378860473633,33.96662902832031,0.0,0.0,163,688
256,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,674
257,0,-33.587100982666016,35.476985931396484,0.0,0.0,195,663
258,0,-33.587100982666016,35.476985931396484,0.0,0.0,157,686
259,0,-33.587100982666016,35.476985931396484,0.0,0.0,178,674
260,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,674
261,0,-35.11378860473633,33.96662902832031,0.0,0.0,158,693
262,0,-35.11378860473633,33.96662902832031,0.0,0.0,184,672
263,0,-33.587100982666016,35.476985931396484,0.0,0.0,186,665
264,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,680
265,0,-33.587100982666016,35.476985931396484,0.0,0.0,173,679
266,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,673
267,0,-33.587100982666016,35.476985931396484,0.0,0.0,190,661
268,0,-33.587100982666016,35.476985931396484,0.0,0.0,183,663
269,0,-13.892847061157227,9.967988014221191,0.0,0.0,154,673
269,1,-33.587100982666016,35.476985931396484,0.0,0.0,189,660
270,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,683
271,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,676
272,0,-33.587100982666016,35.476985931396484,0.0,0.0,165,690
273,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,685
274,0,-35.11378860473633,33.96662902832031,0.0,0.0,152,693
275,0,-35.11378860473633,33.96662902832031,0.0,0.0,188,665
276,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,686
277,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,671
278,0,-33.587100982666016,35.476985931396484,0.0,0.0,191,666
279,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,671
280,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,673
281,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,679
282,0,-36.640472412109375,32.313865661621094,0.0,0.0,169,682
283,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,682
284,0,-35.11378860473633,33.96662902832031,0.0,0.0,180,672
285,0,-33.587100982666016,35.476985931396484,0.0,0.0,162,694
286,0,-33.587100982666016,35.476985931396484,0.0,0.0,165,687
287,0,-33.587100982666016,35.476985931396484,0.0,0.0,176,677
288,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,677
289,0,-35.11378860473633,33.96662902832031,0.0,0.0,188,666
290,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,676
291,0,-35.11378860473633,33.96662902832031,0.0,0.0,163,689
292,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,686
293,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,682
294,0,-35.11378860473633,33.96662902832031,0.0,0.0,182,667
295,0,-33.587100982666016,35.476985931396484,0.0,0.0,188,665
296,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,680
297,0,-33.587100982666016,35.476985931396484,0.0,0.0,177,675
298,0,-33.587100982666016,35.476985931396484,0.0,0.0,192,662
299,0,-35.11378860473633,33.96662902832031,0.0,0.0,191,667
300,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,686
301,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,663
302,0,-33.587100982666016,35.476985931396484,0.0,0.0,170,686
303,0,-35.11378860473633,33.96662902832031,0.0,0.0,189,668
304,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,676
305,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,667
306,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,680
307,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
308,0,-35.11378860473633,33.96662902832031,0.0,0.0,171,675
309,0,-35.11378860473633,33.96662902832031,0.0,0.0,186,666
310,0,-33.587100982666016,35.476985931396484,0.0,0.0,187,666
311,0,-33.587100982666016,35.476985931396484,0.0,0.0,161,686
312,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,673
313,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,666
314,0,-35.11378860473633,33.96662902832031,0.0,0.0,179,674
315,0,-35.11378860473633,33.96662902832031,0.0,0.0,154,694
316,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,674
317,0,-33.587100982666016,35.476985931396484,0.0,0.0,199,651
318,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,684
319,0,-35.11378860473633,33.96662902832031,0.0,0.0,181,673
320,0,-35.11378860473633,33.96662902832031,0.0,0.0,165,689
321,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,685
322,0,-35.11378860473633,33.96662902832031,0.0,0.0,174,675
323,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,679
324,0,-35.11378860473633,33.96662902832031,0.0,0.0,179,669
325,0,-35.11378860473633,33.96662902832031,0.0,0.0,169,672
326,0,-35.11378860473633,33.96662902832031,0.0,0.0,184,665
327,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,681
328,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,679
329,0,-35.11378860473633,33.96662902832031,0.0,0.0,168,677
330,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,666
331,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,675
332,0,-14.427186965942383,9.177595138549805,0.0,0.0,150,674
332,1,-35.11378860473633,33.96662902832031,0.0,0.0,178,671
333,0,-35.11378860473633,33.96662902832031,0.0,0.0,182,671
334,0,-35.11378860473633,33.96662902832031,0.0,0.0,184,663
335,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,678
336,0,-33.587100982666016,35.476985931396484,0.0,0.0,180,668
337,0,-35.11378860473633,33.96662902832031,0.0,0.0,161,682
338,0,-35.11378860473633,33.96662902832031,0.0,0.0,181,674
339,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,674
340,0,-35.11378860473633,33.96662902832031,0.0,0.0,193,665
341,0,-33.587100982666016,35.476985931396484,0.0,0.0,172,675
342,0,-33.587100982666016,35.476985931396484,0.0,0.0,166,683
343,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,666
344,0,-35.11378860473633,33.96662902832031,0.0,0.0,182,666
345,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,672
346,0,-35.11378860473633,33.96662902832031,0.0,0.0,190,661
347,0,-35.11378860473633,33.96662902832031,0.0,0.0,179,672
348,0,-33.587100982666016,35.476985931396484,0.0,0.0,185,667
349,0,-33.587100982666016,35.476985931396484,0.0,0.0,198,650
350,0,-35.11378860473633,33.96662902832031,0.0,0.0,175,677
351,0,-35.11378860473633,33.96662902832031,0.0,0.0,183,670
352,0,-41.648006439208984,10.663573265075684,0.0,0.0,152,667
352,1,-24.18271255493164,35.54524612426758,0.0,0.0,152,667
352,2,-35.11378860473633,33.96662902832031,0.0,0.0,180,671
353,0,-35.11378860473633,33.96662902832031,0.0,0.0,176,678
354,0,-33.587100982666016,35.476985931396484,0.0,0.0,165,683
355,0,-33.587100982666016,35.476985931396484,0.0,0.0,181,670
356,0,-33.587100982666016,35.476985931396484,0.0,0.0,194,660
357,0,-35.11378860473633,33.96662902832031,0.0,0.0,177,674
358,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,684
359,0,-35.11378860473633,33.96662902832031,0.0,0.0,164,678
360,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,685
361,0,-35.11378860473633,33.96662902832031,0.0,0.0,170,677
362,0,-35.11378860473633,33.96662902832031,0.0,0.0,157,684
363,0,-33.587100982666016,35.476985931396484,0.0,0.0,162,677
364,0,-33.587100982666016,35.476985931396484,0.0,0.0,178,663
365,0,-36.640472412109375,32.313865661621094,0.0,0.0,153,688
366,0,-33.587100982666016,35.476985931396484,0.0,0.0,163,676
367,0,-33.587100982666016,35.476985931396484,0.0,0.0,175,671
368,0,-33.587100982666016,35.476985931396484,0.0,0.0,190,664
369,0,-35.11378860473633,33.96662902832031,0.0,0.0,157,686
370,0,-35.11378860473633,33.96662902832031,0.0,0.0,170,679
371,0,-33.587100982666016,35.476985931396484,0.0,0.0,160,684
372,0,-35.11378860473633,33.96662902832031,0.0,0.0,185,661
373,0,-35.11378860473633,33.96662902832031,0.0,0.0,163,684
374,0,-35.11378860473633,33.96662902832031,0.0,0.0,172,684
375,0,-36.640472412109375,32.313865661621094,0.0,0.0,170,683
376,0,-35.11378860473633,33.96662902832031,0.0,0.0,180,670
377,0,-36.640472412109375,32.313865661621094,0.0,0.0,167,677
378,0,-33.587100982666016,35.476985931396484,0.0,0.0,168,673
379,0,-35.28935623168945,34.1364631652832,0.0,0.0,172,670
380,0,-35.28935623168945,34.1364631652832,0.0,0.0,179,661
