frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.014997362159192562,0.040970008820295334,0.0,0.0,412,706
0,1,-0.017724154517054558,0.039866238832473755,0.0,0.0,412,706
0,2,-0.0736234113574028,0.04683420807123184,0.0,0.0,477,679
0,3,-0.035448309034109116,0.07973247766494751,0.0,0.0,477,679
0,4,-0.11452530324459076,0.06336494535207748,0.0,0.0,474,670
0,5,-0.061352841556072235,0.11561569571495056,0.0,0.0,474,670
0,6,-0.15815399587154388,0.07377474009990692,0.0,0.0,390,661
0,7,-0.07635020464658737,0.15692688524723053,0.0,0.0,390,661
0,8,-0.16360758244991302,0.1442883312702179,0.0,0.0,202,670
0,9,0.020450947806239128,0.2171826958656311,0.0,0.0,202,670
0,10,-0.23723098635673523,0.11066211014986038,0.0,0.0,134,688
0,11,0.18814872205257416,0.18200193345546722,0.0,0.0,134,688
0,12,-0.04908227548003197,0.783781111240387,0.0,0.0,141,706
0,13,0.441740483045578,0.6492974758148193,0.0,0.0,141,706
0,14,-0.15542720258235931,0.8142434358596802,0.0,0.0,197,679
0,15,0.2590453326702118,0.787429690361023,0.0,0.0,197,679
0,16,-0.16360758244991302,0.8570983409881592,0.0,0.0,269,670
0,17,0.16360758244991302,0.8570983409881592,0.0,0.0,269,670
0,18,-0.17178796231746674,0.899953305721283,0.0,0.0,278,661
0,19,0.17178796231746674,0.899953305721283,0.0,0.0,278,661
0,20,-0.5099102854728699,0.8131834864616394,0.0,0.0,235,670
0,21,0.4499208629131317,0.8478485345840454,0.0,0.0,235,670
0,22,0.3135811984539032,0.9532042741775513,0.0,0.0,261,688
0,23,-0.5644461512565613,0.829657793045044,0.0,0.0,261,688
0,24,-0.5889872908592224,0.8657298684120178,0.0,0.0,257,715
0,25,0.26177212595939636,1.0138391256332397,0.0,0.0,257,715
0,26,0.20450946688652039,1.0713728666305542,0.0,0.0,207,752
0,27,0.5453585982322693,0.944588840007782,0.0,0.0,207,752
0,28,0.2126898467540741,1.1142277717590332,0.0,0.0,180,790
0,29,0.6026212573051453,0.9610349535942078,0.0,0.0,180,790
0,30,0.2208702266216278,1.1570827960968018,0.0,0.0,118,827
0,31,0.6257990002632141,0.9979978799819946,0.0,0.0,118,827
0,32,0.24541136622428894,1.2856475114822388,0.0,0.0,103,833
0,33,-0.24541136622428894,1.2856475114822388,0.0,0.0,103,833
0,34,-0.211326465010643,1.3358774185180664,0.0,0.0,100,820
0,35,-1.0566322803497314,0.8442485928535461,0.0,0.0,100,820
0,36,-1.0470885038375854,0.9234453439712524,0.0,0.0,111,810
0,37,-0.13088606297969818,1.3899692296981812,0.0,0.0,111,810
0,38,0.4499208629131317,1.3676409721374512,0.0,0.0,133,804
0,39,-1.0348179340362549,1.001010775566101,0.0,0.0,133,804
0,40,-0.9734651446342468,1.1192712783813477,0.0,0.0,127,800
0,41,0.46355482935905457,1.409084677696228,0.0,0.0,127,800
0,42,-0.4771887958049774,1.4505283832550049,0.0,0.0,105,792
0,43,0.04771887883543968,1.5262583494186401,0.0,0.0,105,792
0,44,-0.49082276225090027,1.4919719696044922,0.0,0.0,95,795
0,45,0.04908227548003197,1.5698657035827637,0.0,0.0,95,795
0,46,-0.239957794547081,7.674899101257324,0.0,0.0,95,700
0,47,0.0,7.722278118133545,0.0,0.0,148,694
0,48,-0.24268458783626556,7.76211404800415,0.0,0.0,197,690
