frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.014997362159192562,0.040970008820295334,0.0,0.0,411,701
0,1,-0.032721515744924545,0.02885766699910164,0.0,0.0,411,701
0,2,-0.0736234113574028,0.04683420807123184,0.0,0.0,472,678
0,3,-0.032721515744924545,0.0808897539973259,0.0,0.0,472,678
0,4,-0.11452530324459076,0.06336494535207748,0.0,0.0,472,665
0,5,-0.061352841556072235,0.11561569571495056,0.0,0.0,472,665
0,6,-0.16360758244991302,0.06072856858372688,0.0,0.0,390,655
0,7,-0.07635020464658737,0.15692688524723053,0.0,0.0,390,655
0,8,-0.20450948178768158,0.07591070979833603,0.0,0.0,213,667
0,9,0.020450947806239128,0.2171826958656311,0.0,0.0,213,667
0,10,-0.23723098635673523,0.11066211014986038,0.0,0.0,123,687
0,11,-0.2208702266216278,0.14050263166427612,0.0,0.0,123,687
0,12,-0.04908227548003197,0.783781111240387,0.0,0.0,144,701
0,13,0.02590453438460827,0.8285402655601501,0.0,0.0,174,678
0,14,0.0,0.8725737929344177,0.0,0.0,261,665
0,15,0.42946991324424744,0.8093099594116211,0.0,0.0,277,655
0,16,-0.40083858370780945,0.8238661289215088,0.0,0.0,277,655
0,17,-0.479915589094162,0.8312382102012634,0.0,0.0,266,667
0,18,0.08998417109251022,0.955603837966919,0.0,0.0,266,667
0,19,-0.5330880284309387,0.8501462936401367,0.0,0.0,247,687
0,20,0.5644461512565613,0.829657793045044,0.0,0.0,247,687
0,21,-0.5562657713890076,0.8871091604232788,0.0,0.0,213,712
0,22,0.5235442519187927,0.9068052172660828,0.0,0.0,213,712
0,23,-0.13633964955806732,1.0821623802185059,0.0,0.0,175,750
0,24,-0.5794435143470764,0.9240720868110657,0.0,0.0,175,750
0,25,0.2835864722728729,1.0983256101608276,0.0,0.0,137,783
0,26,0.6735178828239441,0.9127508997917175,0.0,0.0,137,783
0,27,0.0,1.4397467374801636,0.0,0.0,103,825
0,28,-0.4499208629131317,1.3676409721374512,0.0,0.0,103,825
0,29,1.7724155187606812,2.2137463092803955,0.0,0.0,92,782
0,30,1.709699273109436,2.316983222961426,0.0,0.0,91,782
0,31,-2.467747688293457,7.501303672790527,0.0,0.0,106,724
0,32,-2.48138165473938,7.542747974395752,0.0,0.0,141,710
0,33,-2.994018793106079,7.4014129638671875,0.0,0.0,129,701
0,34,-3.0103793144226074,7.441856861114502,0.0,0.0,165,704
0,35,-3.026740074157715,7.482301712036133,0.0,0.0,163,699
0,36,-3.0431008338928223,7.522746562957764,0.0,0.0,113,695
0,37,-0.016360757872462273,0.04044487699866295,0.0,0.12173257023096085,401,658
0,38,-0.03408491238951683,0.027233824133872986,0.0,0.12173257023096085,401,658
0,39,-0.07635020464658737,0.042243294417858124,0.0,0.12173257023096085,464,633
0,40,-0.032721515744924545,0.0808897539973259,0.0,0.12173257023096085,464,633
0,41,-0.11861549317836761,0.05533105507493019,0.0,0.12173257023096085,458,627
0,42,-0.05726265162229538,0.117695152759552,0.0,0.12173257023096085,458,627
0,43,-0.16906116902828217,0.04328649118542671,0.0,0.12173257023096085,373,620
0,44,-0.07635020464658737,0.15692688524723053,0.0,0.12173257023096085,373,620
0,45,-0.20450948178768158,0.07591070979833603,0.0,0.12173257023096085,203,628
0,46,0.013633965514600277,0.2177169770002365,0.0,0.12173257023096085,203,628
0,47,-0.22905060648918152,0.12672989070415497,0.0,0.12173257023096085,112,647
0,48,0.18814872205257416,0.18200193345546722,0.0,0.12173257023096085,112,647
0,49,-0.04908227548003197,0.783781111240387,0.0,0.12173257023096085,136,658
0,50,0.02590453438460827,0.8285402655601501,0.0,0.12173257023096085,154,633
0,51,-0.027267931029200554,0.8721476197242737,0.0,0.12173257023096085,248,627
0,52,0.40083858370780945,0.8238661289215088,0.0,0.12173257023096085,260,620
0,53,-0.42946991324424744,0.8093099594116211,0.0,0.12173257023096085,260,620
0,54,-0.5099102854728699,0.8131834864616394,0.0,0.12173257023096085,253,628
0,55,0.08998417109251022,0.955603837966919,0.0,0.12173257023096085,253,628
0,56,-0.5644461512565613,0.829657793045044,0.0,0.12173257023096085,235,647
0,57,0.5644461512565613,0.829657793045044,0.0,0.12173257023096085,235,647
0,58,-0.5562657713890076,0.8871091604232788,0.0,0.12173257023096085,199,671
0,59,0.5235442519187927,0.9068052172660828,0.0,0.12173257023096085,199,671
0,60,-0.17042456567287445,1.0773205757141113,0.0,0.12173257023096085,167,705
0,61,0.23859438300132751,1.0643010139465332,0.0,0.12173257023096085,167,705
0,62,0.2835864722728729,1.0983256101608276,0.0,0.12173257023096085,129,737
0,63,0.6735178828239441,0.9127508997917175,0.0,0.12173257023096085,129,737
0,64,0.0,1.4397467374801636,0.0,0.12173257023096085,107,770
0,65,-0.4499208629131317,1.3676409721374512,0.0,0.12173257023096085,107,770
0,66,0.0,1.4833754301071167,0.0,0.12173257023096085,91,766
0,67,-0.46355482935905457,1.409084677696228,0.0,0.12173257023096085,91,766
0,68,1.6837947368621826,2.2818775177001953,0.0,0.12173257023096085,92,731
0,69,1.5297309160232544,2.4395503997802734,0.0,0.12173257023096085,90,731
0,70,-2.9612972736358643,7.320523262023926,0.0,0.12173257023096085,115,687
0,71,-2.729519844055176,7.456542015075684,0.0,0.12173257023096085,143,680
0,72,-2.994018793106079,7.4014129638671875,0.0,0.12173257023096085,150,671
0,73,-3.261244297027588,7.335387229919434,0.0,0.12173257023096085,164,672
0,74,-3.026740074157715,7.482301712036133,0.0,0.12173257023096085,150,669
0,75,-3.0431008338928223,7.522746562957764,0.0,0.12173257023096085,93,671
0,76,-0.019087551161646843,0.03923172131180763,0.0,0.2434651404619217,207,586
0,77,-0.035448309034109116,0.02543383277952671,0.0,0.2434651404619217,207,586
0,78,-0.07907699793577194,0.03688737004995346,0.0,0.2434651404619217,241,592
0,79,-0.038175102323293686,0.07846344262361526,0.0,0.2434651404619217,241,592
0,80,-0.12270568311214447,0.04554641991853714,0.0,0.2434651404619217,225,596
0,81,-0.061352841556072235,0.11561569571495056,0.0,0.2434651404619217,225,596
0,82,-3.2080721855163574,7.215788841247559,0.0,0.2434651404619217,98,625
0,83,-3.2257962226867676,7.255655288696289,0.0,0.2434651404619217,129,622
0,84,-0.016360757872462273,0.04044487699866295,0.0,-0.2434651404619217,206,587
0,85,-0.013633965514600277,0.04144366458058357,0.0,-0.2434651404619217,206,587
0,86,-0.07089661806821823,0.05086766555905342,0.0,-0.2434651404619217,247,585
0,87,-0.032721515744924545,0.0808897539973259,0.0,-0.2434651404619217,247,585
0,88,-0.11452530324459076,0.06336494535207748,0.0,-0.2434651404619217,235,588
0,89,-0.05726265162229538,0.117695152759552,0.0,-0.2434651404619217,235,588
0,90,-0.014997362159192562,0.040970008820295334,0.0,-0.12173257023096085,395,664
0,91,-0.032721515744924545,0.02885766699910164,0.0,-0.12173257023096085,395,664
0,92,-0.0736234113574028,0.04683420807123184,0.0,-0.12173257023096085,448,648
0,93,-0.06816982477903366,0.05446764826774597,0.0,-0.12173257023096085,448,648
0,94,-0.11452530324459076,0.06336494535207748,0.0,-0.12173257023096085,443,641
0,95,-0.05726265162229538,0.117695152759552,0.0,-0.12173257023096085,443,641
0,96,-0.15815399587154388,0.07377474009990692,0.0,-0.12173257023096085,358,635
0,97,-0.07635020464658737,0.15692688524723053,0.0,-0.12173257023096085,358,635
0,98,0.027267931029200554,0.21643248200416565,0.0,-0.12173257023096085,180,645
0,99,-0.20450948178768158,0.07591070979833603,0.0,-0.12173257023096085,180,645
0,100,-0.24541136622428894,0.09109283983707428,0.0,-0.12173257023096085,96,663
0,101,-0.19632908701896667,0.17314599454402924,0.0,-0.12173257023096085,96,663
0,102,0.0,0.7853164076805115,0.0,-0.12173257023096085,127,664
0,103,0.05180906876921654,0.8273245096206665,0.0,-0.12173257023096085,160,648
0,104,0.0,0.8725737929344177,0.0,-0.12173257023096085,230,641
0,105,0.42946991324424744,0.8093099594116211,0.0,-0.12173257023096085,244,635
0,106,-0.40083858370780945,0.8238661289215088,0.0,-0.12173257023096085,244,635
0,107,0.08998417109251022,0.955603837966919,0.0,-0.12173257023096085,235,645
0,108,-0.479915589094162,0.8312382102012634,0.0,-0.12173257023096085,235,645
0,109,-0.5330880284309387,0.8501462936401367,0.0,-0.12173257023096085,217,663
0,110,0.5644461512565613,0.829657793045044,0.0,-0.12173257023096085,217,663
0,111,-0.5562657713890076,0.8871091604232788,0.0,-0.12173257023096085,189,686
0,112,0.5562657713890076,0.8871091604232788,0.0,-0.12173257023096085,189,686
0,113,-0.10225473344326019,1.0859134197235107,0.0,-0.12173257023096085,156,720
0,114,-0.5453585982322693,0.944588840007782,0.0,-0.12173257023096085,156,720
0,115,0.31903478503227234,1.088557481765747,0.0,-0.12173257023096085,122,750
0,116,0.7089661955833435,0.8854984045028687,0.0,-0.12173257023096085,122,750
0,117,0.0,1.4397467374801636,0.0,-0.12173257023096085,98,776
0,118,-0.4049287736415863,1.3816306591033936,0.0,-0.12173257023096085,98,776
0,119,1.6837947368621826,2.2818775177001953,0.0,-0.12173257023096085,90,728
0,120,1.6197150945663452,2.3807573318481445,0.0,-0.12173257023096085,92,729
0,121,-2.48138165473938,7.542747974395752,0.0,-0.12173257023096085,110,678
0,122,-2.759514570236206,7.53848123550415,0.0,-0.12173257023096085,95,675
0,123,-3.026740074157715,7.482301712036133,0.0,-0.12173257023096085,129,670
0,124,-2.7895092964172363,7.620421409606934,0.0,-0.12173257023096085,94,665
1,0,-0.014997362159192562,0.040970008820295334,0.0,0.0,403,708
1,1,-0.032721515744924545,0.02885766699910164,0.0,0.0,403,708
1,2,-0.0736234113574028,0.04683420807123184,0.0,0.0,463,686
1,3,-0.032721515744924545,0.0808897539973259,0.0,0.0,463,686
1,4,-0.11452530324459076,0.06336494535207748,0.0,0.0,462,675
1,5,-0.061352841556072235,0.11561569571495056,0.0,0.0,462,675
1,6,-0.16360758244991302,0.06072856858372688,0.0,0.0,380,665
1,7,-0.07635020464658737,0.15692688524723053,0.0,0.0,380,665
1,8,-0.20450948178768158,0.07591070979833603,0.0,0.0,202,675
1,9,0.027267931029200554,0.21643248200416565,0.0,0.0,202,675
1,10,-0.24541136622428894,0.09109283983707428,0.0,0.0,113,696
1,11,0.18814872205257416,0.18200193345546722,0.0,0.0,113,696
1,12,-0.04908227548003197,0.783781111240387,0.0,0.0,139,708
1,13,0.02590453438460827,0.8285402655601501,0.0,0.0,152,686
1,14,0.07771360129117966,0.8252942562103271,0.0,0.0,152,686
1,15,0.0,0.8725737929344177,0.0,0.0,251,675
1,16,0.42946991324424744,0.8093099594116211,0.0,0.0,266,665
1,17,-0.40083858370780945,0.8238661289215088,0.0,0.0,266,665
1,18,0.08998417109251022,0.955603837966919,0.0,0.0,258,675
1,19,-0.479915589094162,0.8312382102012634,0.0,0.0,258,675
1,20,-0.5330880284309387,0.8501462936401367,0.0,0.0,238,696
1,21,0.5644461512565613,0.829657793045044,0.0,0.0,238,696
1,22,-0.5562657713890076,0.8871091604232788,0.0,0.0,207,719
1,23,0.5235442519187927,0.9068052172660828,0.0,0.0,207,719
1,24,-0.13633964955806732,1.0821623802185059,0.0,0.0,175,752
1,25,0.27267929911613464,1.0560823678970337,0.0,0.0,175,752
1,26,0.2835864722728729,1.0983256101608276,0.0,0.0,138,783
1,27,0.6735178828239441,0.9127508997917175,0.0,0.0,138,783
1,28,0.04499208554625511,1.439043641090393,0.0,0.0,105,824
1,29,-0.4499208629131317,1.3676409721374512,0.0,0.0,105,824
1,30,0.0927109643816948,1.4804754257202148,0.0,0.0,91,820
1,31,-0.41719934344291687,1.423498272895813,0.0,0.0,91,820
1,32,-3.0103793144226074,7.441856861114502,0.0,0.0,124,694
1,33,-3.3144168853759766,7.454986095428467,0.0,0.0,100,694
1,34,-3.075822353363037,7.603637218475342,0.0,0.0,90,702
1,35,-0.016360757872462273,0.04044487699866295,0.0,0.12173257023096085,392,667
1,36,-0.03408491238951683,0.027233824133872986,0.0,0.12173257023096085,392,667
1,37,-0.07635020464658737,0.042243294417858124,0.0,0.12173257023096085,448,649
1,38,-0.032721515744924545,0.0808897539973259,0.0,0.12173257023096085,448,649
1,39,-0.11861549317836761,0.05533105507493019,0.0,0.12173257023096085,443,642
1,40,-0.05726265162229538,0.117695152759552,0.0,0.12173257023096085,443,642
1,41,-0.16906116902828217,0.04328649118542671,0.0,0.12173257023096085,356,638
1,42,-0.08180379122495651,0.15415427088737488,0.0,0.12173257023096085,356,638
1,43,0.020450947806239128,0.2171826958656311,0.0,0.12173257023096085,180,647
1,44,-0.0736234113574028,0.7818577289581299,0.0,0.12173257023096085,131,667
1,45,0.05180906876921654,0.8273245096206665,0.0,0.12173257023096085,156,649
1,46,-0.027267931029200554,0.8721476197242737,0.0,0.12173257023096085,233,642
1,47,0.40083858370780945,0.8238661289215088,0.0,0.12173257023096085,244,638
1,48,-0.14315663278102875,0.9049492478370667,0.0,0.12173257023096085,244,638
1,49,0.08998417109251022,0.955603837966919,0.0,0.12173257023096085,235,647
1,50,-0.5099102854728699,0.8131834864616394,0.0,0.12173257023096085,235,647
1,51,-0.5644461512565613,0.829657793045044,0.0,0.12173257023096085,214,666
1,52,0.5644461512565613,0.829657793045044,0.0,0.12173257023096085,214,666
1,53,-0.5562657713890076,0.8871091604232788,0.0,0.12173257023096085,185,690
1,54,0.4908227324485779,0.9249255657196045,0.0,0.12173257023096085,185,690
1,55,-0.13633964955806732,1.0821623802185059,0.0,0.12173257023096085,157,721
1,56,0.23859438300132751,1.0643010139465332,0.0,0.12173257023096085,157,721
1,57,0.6735178828239441,0.9127508997917175,0.0,0.12173257023096085,120,749
1,58,0.2481381595134735,1.1068730354309082,0.0,0.12173257023096085,120,749
1,59,0.0,1.4397467374801636,0.0,0.12173257023096085,107,772
1,60,-0.4499208629131317,1.3676409721374512,0.0,0.12173257023096085,107,772
1,61,-3.5121092796325684,7.2186360359191895,0.0,0.12173257023096085,114,657
1,62,-0.019087551161646843,0.03923172131180763,0.0,0.2434651404619217,203,593
1,63,-0.035448309034109116,0.02543383277952671,0.0,0.2434651404619217,203,593
1,64,-0.07635020464658737,0.042243294417858124,0.0,0.2434651404619217,238,596
1,65,-0.038175102323293686,0.07846344262361526,0.0,0.2434651404619217,238,596
1,66,-0.11861549317836761,0.05533105507493019,0.0,0.2434651404619217,224,599
1,67,-0.061352841556072235,0.11561569571495056,0.0,0.2434651404619217,224,599
1,68,-0.014997362159192562,0.040970008820295334,0.0,-0.2434651404619217,197,595
1,69,-0.03408491238951683,0.027233824133872986,0.0,-0.2434651404619217,197,595
1,70,-0.07089661806821823,0.05086766555905342,0.0,-0.2434651404619217,235,595
1,71,-0.032721515744924545,0.0808897539973259,0.0,-0.2434651404619217,235,595
1,72,-0.1104351133108139,0.07025131583213806,0.0,-0.2434651404619217,222,598
1,73,-0.05726265162229538,0.117695152759552,0.0,-0.2434651404619217,222,598
1,74,-0.014997362159192562,0.040970008820295334,0.0,-0.12173257023096085,389,670
1,75,-0.032721515744924545,0.02885766699910164,0.0,-0.12173257023096085,389,670
1,76,-0.0736234113574028,0.04683420807123184,0.0,-0.12173257023096085,446,651
1,77,-0.06816982477903366,0.05446764826774597,0.0,-0.12173257023096085,446,651
1,78,-0.11452530324459076,0.06336494535207748,0.0,-0.12173257023096085,443,642
1,79,-0.05726265162229538,0.117695152759552,0.0,-0.12173257023096085,443,642
1,80,-0.15815399587154388,0.07377474009990692,0.0,-0.12173257023096085,363,630
1,81,-0.07635020464658737,0.15692688524723053,0.0,-0.12173257023096085,363,630
1,82,0.013633965514600277,0.2177169770002365,0.0,-0.12173257023096085,189,638
1,83,-0.211326465010643,0.054108139127492905,0.0,-0.12173257023096085,189,638
1,84,-0.24541136622428894,0.09109283983707428,0.0,-0.12173257023096085,93,660
1,85,0.16360758244991302,0.20434579253196716,0.0,-0.12173257023096085,93,660
1,86,-0.024541137740015984,0.7849328517913818,0.0,-0.12173257023096085,122,670
1,87,0.05180906876921654,0.8273245096206665,0.0,-0.12173257023096085,153,651
1,88,0.0,0.8725737929344177,0.0,-0.12173257023096085,231,642
1,89,0.35448309779167175,0.7973247170448303,0.0,-0.12173257023096085,231,642
1,90,0.42946991324424744,0.8093099594116211,0.0,-0.12173257023096085,244,630
1,91,-0.40083858370780945,0.8238661289215088,0.0,-0.12173257023096085,244,630
1,92,0.08998417109251022,0.955603837966919,0.0,-0.12173257023096085,243,638
1,93,-0.479915589094162,0.8312382102012634,0.0,-0.12173257023096085,243,638
1,94,-0.5330880284309387,0.8501462936401367,0.0,-0.12173257023096085,224,660
1,95,0.5644461512565613,0.829657793045044,0.0,-0.12173257023096085,224,660
1,96,-0.5562657713890076,0.8871091604232788,0.0,-0.12173257023096085,190,681
1,97,-0.13633964955806732,1.0821623802185059,0.0,-0.12173257023096085,168,710
